cell_id,score,biomasa_10km,dist_gasoducto,dist_carretera,pendiente_media,pts_carretera,pts_suelo,dist_nucleos,red_natura,cluster,purin_bruto_t_anio,purin_mov_t_anio,biometano_Nm3h,biometano_año_m3,capex_total_€,capex_total_M€,opex_fijo_€,coste_feedstock_€,opex_variable_€,amortizacion_anual_€,costes_totales_€,ingreso_pesimista_€,margen_pesimista_€,margen_pesimista_M€,ingreso_base_€,margen_base_€,margen_base_M€,ingreso_optimista_€,margen_optimista_€,margen_optimista_M€,proporcion_biomasa,stock_proyectado_15a,viable,viable_pred,margen_pred_€,margen_pred_M€
25539,61.24,269439.0,6137.418795427054,912.056701908227,5.538892211914063,2,3.0,148.4641172314492,0,3.0,459679.0,332118.0,758.3,6642359.0,5632526.0,5.63,897651.0,1129201.0,797083.0,375502.0,3199437.0,4172204.0,972767.0,0.97,5168557.0,1969120.0,1.97,6164911.0,2965474.0,2.97,0.05198178392868684,441185.0,0,0,1869416.2671625048,1.87
25540,61.08,289377.0,6632.383658376767,595.8143454963839,4.560490417480469,2,3.0,20.684230719768394,0,3.0,483612.0,349410.0,797.7,6988197.0,5978412.0,5.98,904568.0,1187994.0,838584.0,398561.0,3329707.0,4377977.0,1048270.0,1.05,5426207.0,2096500.0,2.1,6474436.0,3144729.0,3.14,0.05582834217738194,473832.0,0,0,1997257.8454856044,2.0
25558,61.64,296565.0,4957.452632106071,1262.4666557471178,6.393601684570313,2,3.0,41.090849724459396,0,3.0,480231.0,346967.0,792.2,6939336.0,5448044.0,5.45,893961.0,1179688.0,832720.0,363203.0,3269572.0,4348905.0,1079333.0,1.08,5389805.0,2120233.0,2.12,6430706.0,3161134.0,3.16,0.05721509414305655,485602.0,0,0,2031491.5325926228,2.03
25559,62.47,278918.0,4928.781530146854,1037.46416836492,3.557222900390625,2,3.0,83.13224890813254,0,3.0,458781.0,331470.0,756.8,6629392.0,5262534.0,5.26,890251.0,1126998.0,795527.0,350836.0,3163612.0,4164488.0,1000876.0,1.0,5158897.0,1995285.0,2.0,6153306.0,2989694.0,2.99,0.05381052932137321,456706.0,0,0,1928569.3486658703,1.93
25561,69.49,257217.0,5687.170673052241,623.0821075624956,5.636859741210937,2,3.0,600.3457908243682,0,4.0,439604.0,317614.0,725.1,6352280.0,5331882.0,5.33,891638.0,1079888.0,762274.0,355459.0,3089259.0,3999607.0,910348.0,0.91,4952449.0,1863190.0,1.86,5905291.0,2816032.0,2.82,0.049623842564680845,421173.0,0,0,1767191.3420625892,1.77
25562,60.83,262044.0,5638.109233585781,427.66961770511904,5.545039672851562,2,3.0,100.42789785169751,0,3.0,447533.0,323342.0,738.2,6466845.0,5382554.0,5.38,892651.0,1099363.0,776021.0,358837.0,3126872.0,4067773.0,940901.0,0.94,5037800.0,1910928.0,1.91,6007826.0,2880954.0,2.88,0.05055509628453496,429076.0,0,0,1853229.0987330033,1.85
25563,69.9,253159.0,5257.6017920825925,346.56457989896165,4.9651727294921875,2,3.0,1161.3612768571088,0,4.0,444306.0,321011.0,732.9,6420218.0,5241788.0,5.24,889836.0,1091437.0,770426.0,349453.0,3101152.0,4040030.0,938878.0,0.94,5003062.0,1901910.0,1.9,5966095.0,2864943.0,2.86,0.0488409489257399,414528.0,0,0,1755344.9688474592,1.76
25564,69.17,252718.0,5191.552395351135,127.0748427367131,6.975281982421875,2,3.0,678.4522768870203,0,4.0,442070.0,319395.0,729.2,6387905.0,5203530.0,5.2,889071.0,1085943.0,766549.0,346902.0,3088465.0,4020803.0,932338.0,0.93,4978989.0,1890524.0,1.89,5937175.0,2848710.0,2.85,0.048755868567244835,413806.0,0,0,1740754.0433058625,1.74
25565,62.44,261365.0,5138.933935090936,54.274079984846665,5.21047607421875,2,3.0,211.8450974401451,0,3.0,446417.0,322536.0,736.4,6450729.0,5223603.0,5.22,889472.0,1096622.0,774087.0,348240.0,3108421.0,4058184.0,949763.0,0.95,5025793.0,1917372.0,1.92,5993402.0,2884981.0,2.88,0.05042409954209018,427965.0,0,0,1822350.9717377776,1.82
25566,64.86,257237.0,4639.936233248597,433.04715553834245,5.720059204101562,2,3.0,472.57488356054535,0,3.0,449492.0,324758.0,741.5,6495160.0,5099264.0,5.1,886985.0,1104177.0,779419.0,339951.0,3110532.0,4084620.0,974088.0,0.97,5058894.0,1948362.0,1.95,6033168.0,2922636.0,2.92,0.04962770108434049,421205.0,0,0,1759062.5699831573,1.76
25567,68.81,236245.0,4761.983514381486,150.8867687559712,6.643135375976563,2,3.0,1327.2603430760987,0,2.0,415013.0,299847.0,684.6,5996933.0,4851502.0,4.85,882030.0,1019480.0,719632.0,323433.0,2944575.0,3788175.0,843600.0,0.84,4687715.0,1743140.0,1.74,5587255.0,2642680.0,2.64,0.045577798849582365,386833.0,0,0,1621585.4235963642,1.62
25568,70.53,244918.0,4695.934117650029,348.3560775239677,3.298585205078125,2,3.0,883.1556447661702,0,2.0,429258.0,310139.0,708.1,6202779.0,4949179.0,4.95,883984.0,1054473.0,744333.0,329945.0,3012735.0,3910654.0,897919.0,0.9,4841070.0,1828335.0,1.83,5771487.0,2758752.0,2.76,0.047251045899985245,401034.0,0,0,1686734.3195666291,1.69
25569,70.85,230717.0,4200.315839948923,732.8634719591662,1.4046522521972655,2,3.0,1176.4800324876044,0,2.0,405933.0,293287.0,669.6,5865731.0,4608115.0,4.61,877162.0,997176.0,703888.0,307208.0,2885434.0,3710110.0,824676.0,0.82,4589970.0,1704536.0,1.7,5469829.0,2584395.0,2.58,0.04451130401565787,377781.0,0,0,1612449.1975253173,1.61
25570,63.38,262438.0,4633.570764479493,462.19039312500234,1.361649169921875,2,3.0,127.17111479787161,0,3.0,458035.0,330930.0,755.5,6618601.0,5167811.0,5.17,888356.0,1125162.0,794232.0,344521.0,3152271.0,4158068.0,1005797.0,1.01,5150858.0,1998587.0,2.0,6143648.0,2991377.0,2.99,0.050631109121829866,429722.0,0,0,1863847.0581428239,1.86
25573,71.72,251238.0,4134.04696258074,472.92039365554353,1.839398193359375,2,3.0,561.3367150362667,0,2.0,439639.0,317639.0,725.2,6352779.0,4866229.0,4.87,882325.0,1079973.0,762333.0,324415.0,3049046.0,3999904.0,950858.0,0.95,4952820.0,1903774.0,1.9,5905737.0,2856691.0,2.86,0.048470338112431476,411382.0,0,0,1754404.2339763418,1.75
25574,66.08,260829.0,4187.041207063639,26.96446017443062,2.7793759155273436,2,3.0,421.43950543759524,0,3.0,432218.0,312278.0,713.0,6245556.0,4820927.0,4.82,881419.0,1061745.0,749467.0,321395.0,3014026.0,3936106.0,922080.0,0.92,4872939.0,1858913.0,1.86,5809773.0,2795747.0,2.8,0.05032069121521183,427087.0,0,0,1797891.1493959178,1.8
25575,66.76,276109.0,4297.939488926621,526.8493140044047,3.0058108520507814,2,3.0,449.21845818718646,0,3.0,457316.0,330411.0,754.4,6608213.0,5061193.0,5.06,886224.0,1123397.0,792986.0,337413.0,3140020.0,4151887.0,1011867.0,1.01,5143119.0,2003099.0,2.0,6134351.0,2994331.0,2.99,0.05326860023517677,452107.0,0,0,1927170.9798287305,1.93
25576,71.98,247646.0,3634.654116722389,483.65039418608467,1.6331884765625,2,3.0,1024.443678699209,0,2.0,430046.0,310709.0,709.4,6214171.0,4637298.0,4.64,877746.0,1056411.0,745701.0,309153.0,2989011.0,3917432.0,928421.0,0.93,4849557.0,1860546.0,1.86,5781683.0,2792672.0,2.79,0.047777347981560137,405501.0,0,0,1720304.791844323,1.72
25577,72.34,266301.0,3820.0327367522386,516.1193134738636,2.510850830078125,2,3.0,939.3216378545901,0,2.0,441206.0,318771.0,727.8,6375429.0,4784953.0,4.78,880699.0,1083821.0,765051.0,318997.0,3048568.0,4013380.0,964812.0,0.96,4969695.0,1921127.0,1.92,5926009.0,2877441.0,2.88,0.051376382194089326,436047.0,0,0,1863316.756376111,1.86
25578,71.91,251639.0,3694.8180373372793,16.23445964388945,2.463187255859375,2,3.0,919.1734776439408,0,2.0,417124.0,301372.0,688.1,6027439.0,4548765.0,4.55,875975.0,1024665.0,723293.0,303251.0,2927184.0,3806326.0,879142.0,0.88,4710442.0,1783258.0,1.78,5614558.0,2687374.0,2.69,0.048547701431607256,412039.0,0,0,1753847.5116146274,1.75
25579,72.33,245647.0,3135.4548007571375,494.5429323471958,1.433619384765625,2,3.0,1502.4318633119221,0,2.0,426763.0,308336.0,704.0,6166727.0,4460458.0,4.46,874209.0,1048342.0,740007.0,297364.0,2959922.0,3889203.0,929281.0,0.93,4814212.0,1854290.0,1.85,5739221.0,2779299.0,2.78,0.04739168894157912,402228.0,0,0,1695669.1414485832,1.7
25581,66.56,278442.0,4428.4636397604945,1526.6190216643529,3.3021026611328126,2,3.0,465.80229958834445,0,3.0,450464.0,325460.0,743.1,6509202.0,5043837.0,5.04,885877.0,1106564.0,781104.0,336256.0,3109801.0,4092975.0,983174.0,0.98,5069355.0,1959554.0,1.96,6045736.0,2935935.0,2.94,0.05371869655347378,455927.0,0,0,1927558.3720044917,1.93
25582,71.93,270295.0,4451.8859700534085,1026.7341678343787,2.6064691162109375,2,3.0,544.5214821464743,0,4.0,444618.0,321237.0,733.4,6424733.0,5002651.0,5.0,885053.0,1092206.0,770968.0,333510.0,3081737.0,4042716.0,960979.0,0.96,5006426.0,1924689.0,1.92,5970136.0,2888399.0,2.89,0.05214692857011943,442587.0,0,0,1904032.5440327448,1.9
25583,71.51,288017.0,4460.64796789458,1760.598372252747,5.16601318359375,2,3.0,519.9925802429423,0,4.0,466191.0,336823.0,769.0,6736457.0,5183204.0,5.18,888664.0,1145198.0,808375.0,345547.0,3187784.0,4228192.0,1040408.0,1.04,5238660.0,2050876.0,2.05,6249129.0,3061345.0,3.06,0.055565962840526416,471605.0,0,0,2014136.5236926647,2.01
25584,75.74,285991.0,3964.64676703848,1804.3231438745142,6.793486328125,4,3.0,1005.4148888644827,0,0.0,458767.0,331459.0,756.8,6629178.0,4973172.0,4.97,884463.0,1126961.0,795501.0,331545.0,3138470.0,4164361.0,1025891.0,1.03,5158738.0,2020268.0,2.02,6153114.0,3014644.0,3.01,0.05517509479900489,468288.0,0,0,1973402.6123146617,1.97
25585,72.19,269873.0,3954.873479090764,1016.0041673038377,2.7128677368164062,2,3.0,1025.119076594764,0,2.0,439537.0,317566.0,725.0,6351315.0,4811642.0,4.81,881233.0,1079724.0,762158.0,320776.0,3043891.0,3999032.0,955141.0,0.96,4951730.0,1907839.0,1.91,5904427.0,2860536.0,2.86,0.05206551380530103,441896.0,0,0,1900076.2771264731,1.9
25586,72.39,278442.0,3928.4889911946893,1515.8890211338116,2.912127685546875,2,3.0,965.2237862922292,0,2.0,450464.0,325460.0,743.1,6509202.0,4893845.0,4.89,882877.0,1106564.0,781104.0,326256.0,3096801.0,4092975.0,996174.0,1.0,5069355.0,1972554.0,1.97,6045736.0,2948935.0,2.95,0.05371869655347378,455927.0,0,0,1924013.7605397732,1.92
25587,77.25,269903.0,3428.5217367248783,1353.1910987738222,2.4497749328613283,4,3.0,1464.6452729961138,0,0.0,432342.0,312367.0,713.2,6247344.0,4594392.0,4.59,876888.0,1062048.0,749681.0,306293.0,2994910.0,3937170.0,942260.0,0.94,4874271.0,1879361.0,1.88,5811373.0,2816463.0,2.82,0.05207130158479049,441945.0,0,0,1898708.3426325724,1.9
25588,75.58,272398.0,3469.7936078814973,1304.5736920626712,6.8528204345703125,4,3.0,1498.02804001081,0,0.0,436440.0,315328.0,719.9,6306560.0,4640573.0,4.64,877811.0,1072115.0,756787.0,309372.0,3016085.0,3972403.0,956318.0,0.96,4918387.0,1902302.0,1.9,5864371.0,2848286.0,2.85,0.05255265191233058,446030.0,0,0,1918685.8479180126,1.92
25589,72.37,262612.0,3458.7222757649374,1005.1248827644908,2.337940673828125,2,3.0,1451.9063986824883,0,2.0,423515.0,305989.0,698.6,6119789.0,4530647.0,4.53,875613.0,1040363.0,734375.0,302043.0,2952394.0,3861274.0,908880.0,0.91,4779243.0,1826849.0,1.83,5697211.0,2744817.0,2.74,0.05066467824286873,430007.0,0,0,1838921.2106678411,1.84
25590,70.1,240412.0,4141.180327877205,928.7871600411437,4.344501342773437,2,3.0,828.1438927727452,0,2.0,421857.0,304792.0,695.9,6095833.0,4721711.0,4.72,879434.0,1036293.0,731500.0,314781.0,2962008.0,3847021.0,885013.0,0.89,4761396.0,1799388.0,1.8,5675771.0,2713763.0,2.71,0.046381721420668355,393656.0,0,0,1667430.1963539822,1.67
25591,69.52,226211.0,4266.36523668038,561.2353914134202,4.22355712890625,2,3.0,1573.6706138251534,0,2.0,398532.0,287939.0,657.4,5758785.0,4566887.0,4.57,876338.0,978993.0,691054.0,304459.0,2850844.0,3646477.0,795633.0,0.8,4510295.0,1659451.0,1.66,5374113.0,2523269.0,2.52,0.04364197953634098,370403.0,0,0,1552094.836280767,1.55
25592,69.46,217044.0,3770.746958979274,920.2404996448614,3.944913330078125,2,3.0,1736.058166243401,0,2.0,383475.0,277061.0,632.6,5541214.0,4294018.0,4.29,870880.0,942007.0,664946.0,286268.0,2764101.0,3517022.0,752921.0,0.75,4348204.0,1584103.0,1.58,5179387.0,2415286.0,2.42,0.041873427050345,355393.0,0,0,1474929.583250558,1.47
25593,70.02,225597.0,3704.697562247817,1197.2297097182018,3.428443603515625,2,3.0,1532.279269481383,0,2.0,397523.0,287211.0,655.7,5744212.0,4390069.0,4.39,872801.0,976517.0,689305.0,292671.0,2831294.0,3637806.0,806512.0,0.81,4499438.0,1668144.0,1.67,5361070.0,2529776.0,2.53,0.04352352298279004,369397.0,0,0,1535871.3727537435,1.54
25594,69.9,242411.0,3642.7655383487304,983.5352480160587,5.888283081054688,2,3.0,1237.7786302880975,0,2.0,425140.0,307164.0,701.3,6143278.0,4599267.0,4.6,876985.0,1044358.0,737193.0,306618.0,2965154.0,3875250.0,910096.0,0.91,4796742.0,1831588.0,1.83,5718234.0,2753080.0,2.75,0.04676738046064937,396929.0,0,0,1668675.6473275772,1.67
25596,70.02,217044.0,3275.128681278168,1350.7054609829918,3.133280944824219,2,3.0,1820.9052038141301,0,2.0,383475.0,277061.0,632.6,5541214.0,4145332.0,4.15,867907.0,942007.0,664946.0,276355.0,2751215.0,3517022.0,765807.0,0.77,4348204.0,1596989.0,1.6,5179387.0,2428172.0,2.43,0.041873427050345,355393.0,0,0,1481290.936112224,1.48
25602,58.43,207754.0,8634.712102738931,902.8342767199707,1.4540884399414062,2,3.0,107.8054626118473,0,3.0,375869.0,271565.0,620.0,5431307.0,5690474.0,5.69,898809.0,923321.0,651757.0,379365.0,2853252.0,3451628.0,598376.0,0.6,4266324.0,1413072.0,1.41,5081020.0,2227768.0,2.23,0.04008114466844223,340181.0,0,0,1378917.1917845823,1.38
25710,69.95,210147.0,7143.738952103548,774.5159766488179,2.9436773681640624,3,3.0,1302.4635805785138,0,0.0,383842.0,277326.0,633.2,5546512.0,5308939.0,5.31,891179.0,942908.0,665581.0,353929.0,2853597.0,3520175.0,666578.0,0.67,4352151.0,1498554.0,1.5,5184128.0,2330531.0,2.33,0.040542816545718154,344099.0,0,0,1399823.4988185992,1.4
25711,71.11,232785.0,7055.499698709434,303.59170863748244,3.0214593505859373,3,3.0,1163.2999008029497,0,0.0,411170.0,297070.0,678.2,5941400.0,5507860.0,5.51,895157.0,1010038.0,712968.0,367191.0,2985354.0,3755133.0,769779.0,0.77,4646343.0,1660989.0,1.66,5537553.0,2552199.0,2.55,0.04491027494846465,381167.0,0,0,1618146.109558782,1.62
25712,71.37,225861.0,6492.503476534863,335.3479025749159,2.3010188293457032,3,3.0,1277.875960300487,0,0.0,399469.0,288616.0,658.9,5772324.0,5242456.0,5.24,889849.0,981294.0,692679.0,349497.0,2913319.0,3654533.0,741214.0,0.74,4520381.0,1607062.0,1.61,5386230.0,2472911.0,2.47,0.04357445544229729,369830.0,0,0,1516594.7798138096,1.52
25713,70.22,210798.0,6647.13407943066,523.1213559838196,3.147889404296875,3,3.0,997.9073600862052,0,0.0,384911.0,278098.0,634.9,5561963.0,5168777.0,5.17,888376.0,945533.0,667436.0,344585.0,2845930.0,3529368.0,683438.0,0.68,4363662.0,1517732.0,1.52,5197957.0,2352027.0,2.35,0.040668411360639437,345165.0,0,0,1408199.560796788,1.41
25714,71.41,228023.0,6562.751830930417,107.17115914140304,2.5141395568847655,3,3.0,1085.3217387015495,0,0.0,413203.0,298539.0,681.6,5970783.0,5376807.0,5.38,892536.0,1015033.0,716494.0,358454.0,2982517.0,3772616.0,790099.0,0.79,4668233.0,1685716.0,1.69,5563851.0,2581334.0,2.58,0.04399156141750437,373370.0,0,0,1610013.9539664832,1.61
25715,71.74,229366.0,5996.216834774579,586.0725939705931,2.265882873535156,3,3.0,823.356091133241,0,0.0,415409.0,300133.0,685.2,6002658.0,5225040.0,5.23,889501.0,1020452.0,720319.0,348336.0,2978608.0,3791582.0,812974.0,0.81,4691980.0,1713372.0,1.71,5592379.0,2613771.0,2.61,0.04425066101264919,375569.0,0,0,1616178.5560044944,1.62
25716,71.4,217003.0,6071.189931987976,170.55018361398277,1.9109109497070313,3,3.0,612.7392160721329,0,0.0,395103.0,285462.0,651.7,5709233.0,5080052.0,5.08,886601.0,970571.0,685108.0,338670.0,2880950.0,3616994.0,736044.0,0.74,4473379.0,1592429.0,1.59,5329764.0,2448814.0,2.45,0.041865517085042735,355325.0,0,0,1470121.570342972,1.47
25717,70.19,201577.0,6151.079313750998,249.34142037869907,3.0152459716796876,3,3.0,502.47239171465077,0,0.0,369765.0,267156.0,609.9,5343111.0,4895044.0,4.9,882901.0,908330.0,641173.0,326336.0,2758740.0,3399151.0,640411.0,0.64,4200618.0,1441878.0,1.44,5002084.0,2243344.0,2.24,0.038889440871562424,330067.0,0,0,1349560.340791303,1.35
25719,62.49,208359.0,5581.1273759128435,395.1165745861892,2.7731143188476564,3,3.0,162.23165082837173,0,3.0,380905.0,275204.0,628.3,5504075.0,4815934.0,4.82,881319.0,935694.0,660489.0,321062.0,2798564.0,3494925.0,696361.0,0.7,4320536.0,1521972.0,1.52,5146147.0,2347583.0,2.35,0.04019786488814634,341172.0,0,0,1430864.1479799044,1.43
25740,65.34,223367.0,5499.477422948993,864.0485627719481,2.6574520874023437,3,3.0,381.83834419441706,0,3.0,405556.0,293014.0,669.0,5860277.0,4994750.0,4.99,884895.0,996248.0,703233.0,332983.0,2917359.0,3706865.0,789506.0,0.79,4585906.0,1668547.0,1.67,5464948.0,2547589.0,2.55,0.04309329804074018,365746.0,0,0,1511197.3121055223,1.51
25753,63.0,213941.0,4938.604810227889,695.7674076006551,3.1164154052734374,2,3.0,404.45418820518665,0,3.0,379890.0,274471.0,626.6,5489413.0,4614808.0,4.61,877296.0,933201.0,658730.0,307654.0,2776881.0,3486201.0,709320.0,0.71,4309613.0,1532732.0,1.53,5133025.0,2356144.0,2.36,0.041274777725151854,350312.0,0,0,1444879.6737430736,1.44
25755,68.41,226100.0,4881.407569665927,396.8187559893589,6.1313427734375,2,3.0,858.4699444757807,0,2.0,399861.0,288900.0,659.6,5777996.0,4762365.0,4.76,880247.0,982260.0,693360.0,317491.0,2873358.0,3657908.0,784550.0,0.78,4524607.0,1651249.0,1.65,5391306.0,2517948.0,2.52,0.04362056475222998,370221.0,0,0,1526615.7866799736,1.53
25757,69.5,228303.0,4318.8478065728095,232.67895188414641,4.648532104492188,2,3.0,1240.2964244607126,0,2.0,403480.0,291514.0,665.6,5830283.0,4623441.0,4.62,877469.0,991148.0,699634.0,308229.0,2876480.0,3689018.0,812538.0,0.81,4563561.0,1687081.0,1.69,5438103.0,2561623.0,2.56,0.044045580692739325,373828.0,0,0,1605493.7737906827,1.61
25758,61.6,209943.0,4443.622305150082,289.601591385062,3.190398864746094,2,3.0,244.64330480108796,0,3.0,373323.0,269726.0,615.8,5394524.0,4412153.0,4.41,873243.0,917068.0,647343.0,294144.0,2731798.0,3429742.0,697944.0,0.7,4238920.0,1507122.0,1.51,5048099.0,2316301.0,2.32,0.040503459645189824,343765.0,0,0,1445759.6852119472,1.45
25780,60.41,209329.0,3947.9989344555306,111.74650016490467,7.115582885742188,2,3.0,247.38517933674015,0,3.0,373574.0,269907.0,616.2,5398147.0,4265534.0,4.27,870311.0,917684.0,647778.0,284369.0,2720142.0,3431897.0,711755.0,0.71,4241620.0,1521478.0,1.52,5051342.0,2331200.0,2.33,0.04038500309163888,342760.0,0,0,1439516.8919260253,1.44
25781,70.88,224686.0,3821.327664341452,704.1265854624398,1.300450439453125,2,3.0,1238.1977379654834,0,2.0,397539.0,287222.0,655.8,5744436.0,4425186.0,4.43,873504.0,976555.0,689332.0,295012.0,2834403.0,3637939.0,803536.0,0.8,4499605.0,1665202.0,1.67,5361270.0,2526867.0,2.53,0.04334776741229344,367906.0,0,0,1513559.5112927256,1.51
25782,70.45,220932.0,3324.551678073876,1091.2728564004756,2.58162353515625,2,3.0,1341.2769060577668,0,2.0,392632.0,283677.0,647.7,5673534.0,4235684.0,4.24,869714.0,964502.0,680824.0,282379.0,2797419.0,3595753.0,798334.0,0.8,4446783.0,1649364.0,1.65,5297813.0,2500394.0,2.5,0.04262352327217901,361759.0,0,0,1512966.7345199946,1.51
25783,60.79,203710.0,3452.059029952742,591.53908541984,10.48168701171875,2,3.0,424.21330902380214,0,3.0,364345.0,263239.0,601.0,5264785.0,4040632.0,4.04,865813.0,895013.0,631774.0,269375.0,2661975.0,3352547.0,690572.0,0.69,4142265.0,1480290.0,1.48,4931983.0,2270008.0,2.27,0.03930095199326303,333559.0,0,0,1393313.4247452638,1.39
25785,70.73,211849.0,2893.8354757324005,1229.501013947598,1.5925921630859374,2,3.0,1116.5340070839598,0,2.0,377713.0,272898.0,623.1,5457957.0,3983423.0,3.98,864668.0,927853.0,654955.0,265562.0,2713038.0,3467484.0,754446.0,0.75,4286178.0,1573140.0,1.57,5104872.0,2391834.0,2.39,0.04087117656875351,346886.0,0,0,1422535.7697161813,1.42
25790,58.99,201033.0,3521.7601152111706,566.8850997665355,4.642672729492188,2,3.0,27.086979095744663,0,3.0,370131.0,267420.0,610.5,5348395.0,4109265.0,4.11,867185.0,909228.0,641807.0,273951.0,2692171.0,3402295.0,710124.0,0.71,4204554.0,1512383.0,1.51,5006814.0,2314643.0,2.31,0.03878448913682021,329176.0,0,0,1430469.9954888017,1.43
30001,72.93,344858.0,9904.674675752534,1924.227841071686,0.9895155334472656,2,3.0,736.3816271768754,0,4.0,531301.0,383865.0,876.4,7677306.0,7353427.0,7.35,932069.0,1305141.0,921277.0,490228.0,3648715.0,4787997.0,1139282.0,1.14,5939593.0,2290878.0,2.29,7091189.0,3442474.0,3.44,0.06653206863920623,564678.0,0,0,2356036.024347025,2.36
30002,73.15,342870.0,9725.997640305804,1725.915535093636,0.5160388946533203,2,3.0,1093.0430280999856,0,4.0,525474.0,379655.0,866.8,7593098.0,7251759.0,7.25,930035.0,1290827.0,911172.0,483451.0,3615485.0,4737893.0,1122408.0,1.12,5876858.0,2261373.0,2.26,7015823.0,3400338.0,3.4,0.06614853178503802,561423.0,0,0,2338035.0710200877,2.34
30003,73.06,339456.0,9570.134783062074,1527.686745783584,0.6619381713867187,2,3.0,1495.3116546716735,0,4.0,519866.0,375603.0,857.5,7512069.0,7158751.0,7.16,928175.0,1277050.0,901448.0,477250.0,3583923.0,4689681.0,1105758.0,1.11,5816491.0,2232568.0,2.23,6943302.0,3359379.0,3.36,0.06548988247913747,555833.0,0,0,2300564.1705955556,2.3
30004,72.59,325037.0,9092.482292936089,1710.9187363863125,0.601387939453125,2,3.0,1247.3191213316761,0,4.0,517536.0,373920.0,853.7,7478391.0,6996233.0,7.0,924925.0,1271328.0,897407.0,466416.0,3560076.0,4669643.0,1109567.0,1.11,5791401.0,2231325.0,2.23,6913160.0,3353084.0,3.35,0.06270808273052002,532223.0,0,0,2172145.567602455,2.17
30005,73.63,352244.0,9256.391552900937,2016.433619178052,0.7194206237792968,2,3.0,802.7732405291767,0,4.0,540871.0,390779.0,892.2,7815581.0,7237866.0,7.24,929757.0,1328649.0,937870.0,482524.0,3678800.0,4870271.0,1191471.0,1.19,6042608.0,2363808.0,2.36,7214945.0,3536145.0,3.54,0.06795701994951127,576772.0,0,0,2367924.7402922725,2.37
30006,67.43,352243.0,9443.95758746699,2383.2039561932315,0.5229069519042969,2,3.0,390.6347869909884,0,3.0,540869.0,390778.0,892.2,7815558.0,7294122.0,7.29,930882.0,1328645.0,937867.0,486275.0,3683669.0,4870257.0,1186588.0,1.19,6042591.0,2358922.0,2.36,7214924.0,3531255.0,3.53,0.06795682702352829,576770.0,0,0,2384382.253648392,2.38
30007,72.96,330576.0,8790.138739633041,1683.75890519065,0.6645596313476563,2,3.0,605.0340458491286,0,4.0,526633.0,380493.0,868.7,7609854.0,6980566.0,6.98,924611.0,1293676.0,913182.0,465371.0,3596840.0,4747863.0,1151023.0,1.15,5889341.0,2292501.0,2.29,7030819.0,3433979.0,3.43,0.06377669975025732,541292.0,0,0,2299763.5671739955,2.3
30008,64.72,343629.0,8987.440647662552,2107.3532686802664,0.5324083709716797,2,3.0,131.28405630856838,0,3.0,548073.0,395983.0,904.1,7919656.0,7216584.0,7.22,929332.0,1346342.0,950359.0,481106.0,3707139.0,4932195.0,1225056.0,1.23,6120144.0,2413005.0,2.41,7308092.0,3600953.0,3.6,0.06629496260612135,562666.0,0,0,2369542.2757452196,2.37
30009,73.25,333068.0,8617.365532965283,1309.8254482786965,0.6680558776855469,2,3.0,1092.4763022520171,0,4.0,530727.0,383450.0,875.5,7668999.0,6962492.0,6.96,924250.0,1303730.0,920280.0,464166.0,3612426.0,4783054.0,1170628.0,1.17,5933404.0,2320978.0,2.32,7083754.0,3471328.0,3.47,0.06425747129984846,545373.0,0,0,2308175.3624104625,2.31
30011,66.32,310420.0,9182.2846166337,732.3470124802008,1.7156948852539062,2,3.0,461.7280074020691,0,3.0,501629.0,362427.0,827.5,7248534.0,6891976.0,6.89,922840.0,1232252.0,869824.0,459465.0,3484381.0,4532878.0,1048497.0,1.05,5620158.0,2135777.0,2.14,6707438.0,3223057.0,3.22,0.05988808363727214,508288.0,0,0,2080002.497783907,2.08
30012,66.45,311066.0,8686.469097595169,800.6487472420525,2.332707977294922,2,3.0,475.54985125760584,0,3.0,503283.0,363622.0,830.2,7272434.0,6756873.0,6.76,920137.0,1236315.0,872692.0,450458.0,3479602.0,4547098.0,1067496.0,1.07,5637963.0,2158361.0,2.16,6728828.0,3249226.0,3.25,0.06001271382227851,509346.0,0,0,2082321.540117622,2.08
30014,71.9,306008.0,8191.0989232574375,347.3038498821827,2.1172344970703123,2,3.0,591.8153863249642,0,4.0,494975.0,357619.0,816.5,7152387.0,6539742.0,6.54,915795.0,1215905.0,858286.0,435983.0,3425969.0,4475670.0,1049701.0,1.05,5548528.0,2122559.0,2.12,6621386.0,3195417.0,3.2,0.059036894200355565,501064.0,0,0,2059566.1918141448,2.06
30015,63.02,307033.0,8134.757439045602,124.04132788202435,3.069111328125,2,3.0,136.1620969958839,0,3.0,496658.0,358836.0,819.3,7176714.0,6536725.0,6.54,915734.0,1220042.0,861206.0,435782.0,3432764.0,4490145.0,1057381.0,1.06,5566652.0,2133888.0,2.13,6643159.0,3210395.0,3.21,0.05923464333291211,502742.0,0,0,2061747.560133281,2.06
30016,72.58,312511.0,7695.804217216887,118.83155058192959,1.8939898681640626,2,3.0,825.4469219212419,0,4.0,505656.0,365336.0,834.1,7306730.0,6479249.0,6.48,914585.0,1242142.0,876808.0,431950.0,3465485.0,4567504.0,1102019.0,1.1,5663514.0,2198029.0,2.2,6759523.0,3294038.0,3.29,0.0602914918676875,511712.0,0,0,2076530.9590681116,2.08
